"track_n","line","lyric","track_title","clean_track_title"
3,41,"The clock's ticking, I just count the hours","POWER","power"
3,42,"Stop tripping, I'm tripping off the powder'Til then, fuck that, the world's ours","POWER","power"
3,43,"And they say, and they say","POWER","power"
3,44,"And they say, and they say","POWER","power"
3,45,"And they say, and they say(21st-Century schizoid man)","POWER","power"
3,46,"Colin Powells, Austin Powers","POWER","power"
3,47,"Lost in translation with a whole fucking nation","POWER","power"
3,48,"They say I was the abomination of Obama's nation","POWER","power"
3,49,"Well, that's a pretty bad way to start the conversation","POWER","power"
3,50,"At the end of the day, god damn it, I'm killing this shit","POWER","power"
3,51,"I know damn well y'all feeling this shit","POWER","power"
3,52,"I don't need your pussy, bitch, I'm on my own dick","POWER","power"
3,53,"I ain't gotta power trip, who you going home with?","POWER","power"
3,54,"How 'Ye doing? I'm surviving","POWER","power"
3,55,"I was drinking earlier, now I'm driving","POWER","power"
3,56,"Where the bad bitches, huh? Where you hiding?","POWER","power"
3,57,"I got the power to make your life so exciting","POWER","power"
3,58,"(So excit—so excit—so excit—so excit—)","POWER","power"
3,59,"Now this will be a beautiful death","POWER","power"
3,60,"I'm jumping out the window, I'm letting everything go","POWER","power"
3,61,"I'm letting everything go","POWER","power"
3,62,"Now this will be a beautiful death","POWER","power"
3,63,"I'm jumping out the window, I'm letting everything go","POWER","power"
3,64,"I'm letting everything go","POWER","power"
3,65,"Now this will be a beautiful death","POWER","power"
3,66,"I'm jumping out the window, I'm letting everything go","POWER","power"
3,67,"Letting everything go","POWER","power"
3,68,"You got the power to let power go?(21st-Century schizoid man)","POWER","power"
5,2,"All of the lights, lights, all of the lights","All of the Lights","all of the lights"
5,3,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,4,"Extra bright, I want y'all to see this","All of the Lights","all of the lights"
5,5,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,6,"You know what I need, want you to see everything","All of the Lights","all of the lights"
5,7,"Want you to see all of the lights","All of the Lights","all of the lights"
5,8,"Fast cars, shooting stars","All of the Lights","all of the lights"
5,9,"All of the lights, all of the lights","All of the Lights","all of the lights"
5,10,"Until it's Vegas everywhere, we are (All of the lights)","All of the Lights","all of the lights"
5,11,"If you want it, you can get it for the rest of your life","All of the Lights","all of the lights"
5,12,"If you want it, you can get it for the rest of your life","All of the Lights","all of the lights"
5,13,"Something wrong, I hold my head","All of the Lights","all of the lights"
5,14,"MJ gone, our nigga dead","All of the Lights","all of the lights"
5,15,"I slapped my girl, she called the feds","All of the Lights","all of the lights"
5,16,"I did that time and spent that bread","All of the Lights","all of the lights"
5,17,"I'm heading home, I'm almost there","All of the Lights","all of the lights"
5,18,"I'm on my way, heading up the stairs","All of the Lights","all of the lights"
5,19,"To my surprise, a nigga replacing me","All of the Lights","all of the lights"
5,20,"I had to take him to that ghetto university","All of the Lights","all of the lights"
5,21,"(All of the lights) Cop lights, flashlights, spotlights","All of the Lights","all of the lights"
5,22,"Strobe lights, street lights (All of the lights, all of the lights)","All of the Lights","all of the lights"
5,23,"Fast life, drug life, thug life","All of the Lights","all of the lights"
5,24,"Rock life, every night (All of the lights)","All of the Lights","all of the lights"
5,25,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,26,"Extra bright, I want y'all to see this","All of the Lights","all of the lights"
5,27,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,28,"You know what I need, want you to see everything","All of the Lights","all of the lights"
5,29,"Want you to see all of the lights","All of the Lights","all of the lights"
5,30,"Restraining order, can't see my daughter","All of the Lights","all of the lights"
5,31,"Her mother, brother, grandmother hate me in that order","All of the Lights","all of the lights"
5,32,"Public visitation, we met at Borders","All of the Lights","all of the lights"
5,33,"Told her she take me back, I'll be more supportive","All of the Lights","all of the lights"
5,34,"I made mistakes, I bumped my head","All of the Lights","all of the lights"
5,35,"Courts sucked me dry, I spent that bread","All of the Lights","all of the lights"
5,36,"She need her daddy, baby, please","All of the Lights","all of the lights"
5,37,"Can't let her grow up in that ghetto university","All of the Lights","all of the lights"
5,38,"(All of the lights) Cop lights, flashlights, spotlights","All of the Lights","all of the lights"
5,39,"Strobe lights, street lights (All of the lights, all of the lights)","All of the Lights","all of the lights"
5,40,"Fast life, drug life, thug life","All of the Lights","all of the lights"
5,41,"Rock life, every night (All of the lights)","All of the Lights","all of the lights"
5,42,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,43,"Extra bright, I want y'all to see this","All of the Lights","all of the lights"
5,44,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,45,"You know what I need, want you to see everything","All of the Lights","all of the lights"
5,46,"Want you to see all of the lights","All of the Lights","all of the lights"
5,47,"Gettin' mine, baby","All of the Lights","all of the lights"
5,48,"Gotta let these niggas know, yeah","All of the Lights","all of the lights"
5,49,"Gettin' right, babe","All of the Lights","all of the lights"
5,50,"You should go and get ya own","All of the Lights","all of the lights"
5,51,"Gettin' mine, baby","All of the Lights","all of the lights"
5,52,"Gotta let these niggas know, yeah","All of the Lights","all of the lights"
5,53,"Gettin' right, babe","All of the Lights","all of the lights"
5,54,"You should go and get ya own","All of the Lights","all of the lights"
5,55,"Unemployment line, credit card declined","All of the Lights","all of the lights"
5,56,"Did I not mention I was about to lose my mind?","All of the Lights","all of the lights"
5,57,"And also was about to do that line","All of the Lights","all of the lights"
5,58,"K, okay, you know we going all the way this time","All of the Lights","all of the lights"
5,59,"We going all the way this time","All of the Lights","all of the lights"
5,60,"We going all the way this time","All of the Lights","all of the lights"
5,61,"We going all the way this time","All of the Lights","all of the lights"
5,62,"We going all the way this time","All of the Lights","all of the lights"
5,63,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,64,"Extra bright, I want y'all to see this","All of the Lights","all of the lights"
5,65,"Turn up the lights in here, baby","All of the Lights","all of the lights"
5,66,"You know what I need, want you to see everything","All of the Lights","all of the lights"
5,67,"Want you to see all of the lights","All of the Lights","all of the lights"
5,68,"Whoa, whoa","All of the Lights","all of the lights"
5,69,"(I tried to tell you but all I could say was ohh)","All of the Lights","all of the lights"
5,70,"Whoa, whoa","All of the Lights","all of the lights"
5,71,"(I tried to tell you but all I could say was ohh)","All of the Lights","all of the lights"
5,72,"Whoa, whoa","All of the Lights","all of the lights"
5,73,"(I tried to tell you but all I could say was ohh)","All of the Lights","all of the lights"
5,74,"Whoa, whoa","All of the Lights","all of the lights"
5,75,"(I tried to tell you but all I could say)","All of the Lights","all of the lights"
6,1,"I shoot the lights out","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,2,"Hide 'til it's bright out","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,3,"Oh, just another lonely night","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,4,"Are you willing to sacrifice your life?","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,5,"Bitch, I'm a monster, no-good blood-sucker","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,6,"Fat motherfucker, now look who's in trouble","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,7,"As you run through my jungles all you hear is rumbles","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,8,"Kanye West samples, here's one for example","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,9,"Gossip, gossip, nigga, just stop it","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,10,"Everybody know I'm a motherfucking monster","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,11,"I'ma need to see your fucking hands at the concert","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,12,"I'ma need to see your fucking hands at the concert","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,13,"Profit, profit, nigga, I get it","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,14,"Everybody know I'm a motherfucking monster","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,15,"I'ma need to see your fucking hands at the concert","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,16,"I'ma need to see your fucking hands","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,17,"Uh, the best living or dead hands down, huh","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,18,"Less talk, more head right now, huh","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,19,"And my eyes more red than the devil is","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,20,"And I'm 'bout to take it to another level, bitch","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,21,"No matter who you go and get, ain't nobody cold as this","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,22,"Do the rap and the track, triple double, no assists","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,23,"And my only focus is staying on some bogus shit","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,24,"Arguing with my older bitch, acting like I owe her shit","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,25,"I heard that people sing raps to give the track pain","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,26,"Bought the chain that always give me back pain","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,27,"Fucking up my money so, yeah, I had to act sane","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,28,"Chi nigga but these hoes love my accent","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,29,"Chick came up to me and said, ""This the number to dial","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,30,"If you wanna make your number one your number two now""Mix that Goose and Malibu, I call it ""Malibooyah""","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,31,"Goddamn, Yeezy, how he hit 'em with a new style?","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,32,"Know that motherfucker well: ""What you gon' do now?""","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,33,"Whatever I wanna do, gosh! It's cool now","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,34,"Know I'm gonna do, ah, it's the new now","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,35,"Think you motherfuckers really really need to cool out'Cause you'll never get on top of this","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,36,"So, Mami; best advice is just to get on top of this","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,37,"Have you ever had sex with a pharaoh?","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,38,"Ahh, put the pussy in a sarcophagus","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,39,"Now she claiming that I bruised her esophagus","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,40,"Head of the class and she just won a swallowship","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,41,"I'm living in the future so the present is my past","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,42,"My presence is a present—kiss my ass","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,43,"Gossip, gossip, nigga, just stop it","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,44,"Everybody know I'm a motherfucking monster","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,45,"I'ma need to see your fucking hands at the concert","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,46,"I'ma need to see your fucking hands at the concert (Yeah)","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,47,"Profit, profit, nigga, I get it","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,48,"Everybody know I'm a motherfucking monster","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,49,"(I'm a motherfucking monster)","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,50,"I'ma need to see your fucking hands at the concert","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,51,"I'ma need to see your fucking hands","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,52,"Sasquatch, Godzilla, King Kong, Loch Ness","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,53,"Goblin, ghoul, a zombie with no conscience","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,54,"Question: What do these things all have in common?","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,55,"Everybody knows I'm a motherfucking monster","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,56,"Conquer, stomp ya, stop your silly nonsense","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,57,"Nonsense, none of you niggas know where the swamp is","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,58,"None of you niggas have seen the carnage that I've seen","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,59,"I still hear fiends scream in my dreams","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,60,"Murder, murder in black convertibles, I","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,61,"Kill the block, I murder the avenues, I","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,62,"Rape and pillage your village, women and children","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,63,"Everybody want to know what my Achilles' heel is","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,64,"Love, I don't get enough of it","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,65,"All I get is these vampires and blood-suckers","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,66,"All I see is these niggas I made millionaires","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,67,"Milling about, spilling they feelings in the air","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
6,68,"All I see is these fake fucks with no fangs","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)","monster"
